지점,지점명,일시,시정(10m)
133,대전,2023-08-28 21:00,5000
133,대전,2023-08-28 22:00,4943
133,대전,2023-08-28 23:00,4606
133,대전,2023-08-29 00:00,4877
133,대전,2023-08-29 01:00,4973
133,대전,2023-08-29 02:00,4024
133,대전,2023-08-29 03:00,4991
133,대전,2023-08-29 04:00,4927
133,대전,2023-08-29 05:00,2341
133,대전,2023-08-29 06:00,3929
133,대전,2023-08-29 07:00,3249
133,대전,2023-08-29 08:00,4586
133,대전,2023-08-29 09:00,2329
133,대전,2023-08-29 10:00,4169
133,대전,2023-08-29 11:00,2667
133,대전,2023-08-29 12:00,5000
133,대전,2023-08-29 13:00,4649
133,대전,2023-08-29 14:00,3567
133,대전,2023-08-29 15:00,776
133,대전,2023-08-29 16:00,2180
133,대전,2023-08-29 17:00,1192
133,대전,2023-08-29 18:00,2483
133,대전,2023-08-29 19:00,4815
133,대전,2023-08-29 20:00,5000
133,대전,2023-08-29 21:00,1100
133,대전,2023-08-29 22:00,4045
133,대전,2023-08-29 23:00,2758
133,대전,2023-08-30 00:00,1776
133,대전,2023-08-30 01:00,5000
133,대전,2023-08-30 02:00,2175
133,대전,2023-08-30 03:00,1543
133,대전,2023-08-30 04:00,2153
133,대전,2023-08-30 05:00,3446
133,대전,2023-08-30 06:00,3277
133,대전,2023-08-30 07:00,760
133,대전,2023-08-30 08:00,541
133,대전,2023-08-30 09:00,539
133,대전,2023-08-30 10:00,2582
133,대전,2023-08-30 11:00,1769
133,대전,2023-08-30 12:00,410
133,대전,2023-08-30 13:00,4020
133,대전,2023-08-30 14:00,1258
133,대전,2023-08-30 15:00,86
133,대전,2023-08-30 16:00,331
133,대전,2023-08-30 17:00,351
133,대전,2023-08-30 18:00,186
133,대전,2023-08-30 19:00,116
133,대전,2023-08-30 20:00,498
133,대전,2023-08-30 21:00,951
133,대전,2023-08-30 22:00,568
133,대전,2023-08-30 23:00,553
133,대전,2023-08-31 00:00,507
133,대전,2023-08-31 01:00,299
133,대전,2023-08-31 02:00,501
133,대전,2023-08-31 03:00,541
133,대전,2023-08-31 04:00,552
133,대전,2023-08-31 05:00,1185
133,대전,2023-08-31 06:00,981
133,대전,2023-08-31 07:00,800
133,대전,2023-08-31 08:00,1345
133,대전,2023-08-31 09:00,2457
133,대전,2023-08-31 10:00,4864
133,대전,2023-08-31 11:00,5000
133,대전,2023-08-31 12:00,5000
133,대전,2023-08-31 13:00,5000
133,대전,2023-08-31 14:00,5000
133,대전,2023-08-31 15:00,5000
133,대전,2023-08-31 16:00,5000
133,대전,2023-08-31 17:00,5000
133,대전,2023-08-31 18:00,4987
133,대전,2023-08-31 19:00,4083
133,대전,2023-08-31 20:00,2754
133,대전,2023-08-31 21:00,2255
133,대전,2023-08-31 22:00,1417
133,대전,2023-08-31 23:00,1243
133,대전,2023-09-01 00:00,743
133,대전,2023-09-01 01:00,680
133,대전,2023-09-01 02:00,375
133,대전,2023-09-01 03:00,385
133,대전,2023-09-01 04:00,355
133,대전,2023-09-01 05:00,60
133,대전,2023-09-01 06:00,167
133,대전,2023-09-01 07:00,230
133,대전,2023-09-01 08:00,290
133,대전,2023-09-01 09:00,448
133,대전,2023-09-01 10:00,592
133,대전,2023-09-01 11:00,927
133,대전,2023-09-01 12:00,3938
133,대전,2023-09-01 13:00,4897
133,대전,2023-09-01 14:00,5000
133,대전,2023-09-01 15:00,5000
133,대전,2023-09-01 16:00,5000
133,대전,2023-09-01 17:00,4995
133,대전,2023-09-01 18:00,5000
133,대전,2023-09-01 19:00,5000
133,대전,2023-09-01 20:00,3831
133,대전,2023-09-01 21:00,3820
133,대전,2023-09-01 22:00,4852
133,대전,2023-09-01 23:00,4803
133,대전,2023-09-02 00:00,4600
133,대전,2023-09-02 01:00,3473
133,대전,2023-09-02 02:00,3323
133,대전,2023-09-02 03:00,2473
133,대전,2023-09-02 04:00,1676
133,대전,2023-09-02 05:00,1383
133,대전,2023-09-02 06:00,1034
133,대전,2023-09-02 07:00,994
133,대전,2023-09-02 08:00,949
133,대전,2023-09-02 09:00,1636
133,대전,2023-09-02 10:00,2247
133,대전,2023-09-02 11:00,4002
133,대전,2023-09-02 12:00,5000
133,대전,2023-09-02 13:00,2291
133,대전,2023-09-02 14:00,5000
133,대전,2023-09-02 15:00,3305
133,대전,2023-09-02 16:00,5000
133,대전,2023-09-02 17:00,5000
133,대전,2023-09-02 18:00,4960
133,대전,2023-09-02 19:00,4752
133,대전,2023-09-02 20:00,4776
133,대전,2023-09-02 21:00,4780
133,대전,2023-09-02 22:00,4947
133,대전,2023-09-02 23:00,4993
133,대전,2023-09-03 00:00,4649
133,대전,2023-09-03 01:00,5000
133,대전,2023-09-03 02:00,4636
133,대전,2023-09-03 03:00,4738
133,대전,2023-09-03 04:00,5000
133,대전,2023-09-03 05:00,5000
133,대전,2023-09-03 06:00,5000
133,대전,2023-09-03 07:00,4992
133,대전,2023-09-03 08:00,5000
133,대전,2023-09-03 09:00,5000
133,대전,2023-09-03 10:00,5000
133,대전,2023-09-03 11:00,5000
133,대전,2023-09-03 12:00,5000
133,대전,2023-09-03 13:00,5000
133,대전,2023-09-03 14:00,5000
133,대전,2023-09-03 15:00,5000
133,대전,2023-09-03 16:00,5000
133,대전,2023-09-03 17:00,5000
133,대전,2023-09-03 18:00,4344
133,대전,2023-09-03 19:00,5000
133,대전,2023-09-03 20:00,5000
133,대전,2023-09-03 21:00,5000
133,대전,2023-09-03 22:00,5000
133,대전,2023-09-03 23:00,5000
133,대전,2023-09-04 00:00,5000
133,대전,2023-09-04 01:00,4965
133,대전,2023-09-04 02:00,4954
133,대전,2023-09-04 03:00,4834
133,대전,2023-09-04 04:00,4272
133,대전,2023-09-04 05:00,4115
133,대전,2023-09-04 06:00,3500
133,대전,2023-09-04 07:00,2721
133,대전,2023-09-04 08:00,4233
133,대전,2023-09-04 09:00,3438
133,대전,2023-09-04 10:00,4125
133,대전,2023-09-04 11:00,5000
133,대전,2023-09-04 12:00,5000
133,대전,2023-09-04 13:00,5000
133,대전,2023-09-04 14:00,5000
133,대전,2023-09-04 15:00,5000
133,대전,2023-09-04 16:00,5000
133,대전,2023-09-04 17:00,5000
133,대전,2023-09-04 18:00,5000
133,대전,2023-09-04 19:00,4997
133,대전,2023-09-04 20:00,4880
133,대전,2023-09-04 21:00,3797
133,대전,2023-09-04 22:00,3292
133,대전,2023-09-04 23:00,5000
133,대전,2023-09-05 00:00,5000
133,대전,2023-09-05 01:00,5000
133,대전,2023-09-05 02:00,5000
133,대전,2023-09-05 03:00,5000
133,대전,2023-09-05 04:00,5000
133,대전,2023-09-05 05:00,5000
133,대전,2023-09-05 06:00,5000
133,대전,2023-09-05 07:00,5000
133,대전,2023-09-05 08:00,4159
133,대전,2023-09-05 09:00,4114
133,대전,2023-09-05 10:00,5000
133,대전,2023-09-05 11:00,5000
133,대전,2023-09-05 12:00,5000
133,대전,2023-09-05 13:00,5000
133,대전,2023-09-05 14:00,4773
133,대전,2023-09-05 15:00,4407
133,대전,2023-09-05 16:00,5000
133,대전,2023-09-05 17:00,5000
133,대전,2023-09-05 18:00,5000
133,대전,2023-09-05 19:00,5000
133,대전,2023-09-05 20:00,5000
133,대전,2023-09-05 21:00,5000
133,대전,2023-09-05 22:00,5000
133,대전,2023-09-05 23:00,5000
133,대전,2023-09-06 00:00,5000
133,대전,2023-09-06 01:00,4890
133,대전,2023-09-06 02:00,4890
133,대전,2023-09-06 03:00,4199
133,대전,2023-09-06 04:00,4121
133,대전,2023-09-06 05:00,3568
133,대전,2023-09-06 06:00,3637
133,대전,2023-09-06 07:00,4602
133,대전,2023-09-06 08:00,4751
133,대전,2023-09-06 09:00,5000
133,대전,2023-09-06 10:00,5000
133,대전,2023-09-06 11:00,5000
133,대전,2023-09-06 12:00,5000
133,대전,2023-09-06 13:00,5000
133,대전,2023-09-06 14:00,5000
133,대전,2023-09-06 15:00,5000
133,대전,2023-09-06 16:00,5000
133,대전,2023-09-06 17:00,5000
133,대전,2023-09-06 18:00,5000
133,대전,2023-09-06 19:00,5000
133,대전,2023-09-06 20:00,5000
133,대전,2023-09-06 21:00,5000
133,대전,2023-09-06 22:00,5000
133,대전,2023-09-06 23:00,5000
133,대전,2023-09-07 00:00,5000
133,대전,2023-09-07 01:00,5000
133,대전,2023-09-07 02:00,4881
133,대전,2023-09-07 03:00,3700
133,대전,2023-09-07 04:00,2799
133,대전,2023-09-07 05:00,3246
133,대전,2023-09-07 06:00,2384
133,대전,2023-09-07 07:00,2794
133,대전,2023-09-07 08:00,3359
133,대전,2023-09-07 09:00,3930
133,대전,2023-09-07 10:00,4953
133,대전,2023-09-07 11:00,5000
133,대전,2023-09-07 12:00,5000
133,대전,2023-09-07 13:00,5000
133,대전,2023-09-07 14:00,5000
133,대전,2023-09-07 15:00,5000
133,대전,2023-09-07 16:00,5000
133,대전,2023-09-07 17:00,5000
133,대전,2023-09-07 18:00,5000
133,대전,2023-09-07 19:00,5000
133,대전,2023-09-07 20:00,5000
133,대전,2023-09-07 21:00,5000
133,대전,2023-09-07 22:00,5000
133,대전,2023-09-07 23:00,5000
133,대전,2023-09-08 00:00,5000
133,대전,2023-09-08 01:00,4548
133,대전,2023-09-08 02:00,5000
133,대전,2023-09-08 03:00,4551
133,대전,2023-09-08 04:00,5000
133,대전,2023-09-08 05:00,5000
133,대전,2023-09-08 06:00,5000
133,대전,2023-09-08 07:00,5000
133,대전,2023-09-08 08:00,5000
133,대전,2023-09-08 09:00,5000
133,대전,2023-09-08 10:00,4878
133,대전,2023-09-08 11:00,5000
133,대전,2023-09-08 12:00,5000
133,대전,2023-09-08 13:00,5000
133,대전,2023-09-08 14:00,5000
133,대전,2023-09-08 15:00,5000
133,대전,2023-09-08 16:00,5000
133,대전,2023-09-08 17:00,5000
133,대전,2023-09-08 18:00,5000
133,대전,2023-09-08 19:00,5000
133,대전,2023-09-08 20:00,5000
133,대전,2023-09-08 21:00,5000
133,대전,2023-09-08 22:00,5000
133,대전,2023-09-08 23:00,5000
133,대전,2023-09-09 00:00,5000
133,대전,2023-09-09 01:00,4953
133,대전,2023-09-09 02:00,4745
133,대전,2023-09-09 03:00,4281
133,대전,2023-09-09 04:00,3478
133,대전,2023-09-09 05:00,3141
133,대전,2023-09-09 06:00,2879
133,대전,2023-09-09 07:00,4017
133,대전,2023-09-09 08:00,5000
133,대전,2023-09-09 09:00,4939
133,대전,2023-09-09 10:00,4887
133,대전,2023-09-09 11:00,5000
133,대전,2023-09-09 12:00,5000
133,대전,2023-09-09 13:00,5000
133,대전,2023-09-09 14:00,5000
133,대전,2023-09-09 15:00,5000
133,대전,2023-09-09 16:00,5000
133,대전,2023-09-09 17:00,5000
133,대전,2023-09-09 18:00,5000
133,대전,2023-09-09 19:00,5000
133,대전,2023-09-09 20:00,5000
133,대전,2023-09-09 21:00,4606
133,대전,2023-09-09 22:00,4715
133,대전,2023-09-09 23:00,3996
133,대전,2023-09-10 00:00,3617
133,대전,2023-09-10 01:00,2958
133,대전,2023-09-10 02:00,2794
133,대전,2023-09-10 03:00,2770
133,대전,2023-09-10 04:00,2367
133,대전,2023-09-10 05:00,2502
133,대전,2023-09-10 06:00,2113
133,대전,2023-09-10 07:00,2732
133,대전,2023-09-10 08:00,2836
133,대전,2023-09-10 09:00,4837
133,대전,2023-09-10 10:00,4515
133,대전,2023-09-10 11:00,4538
133,대전,2023-09-10 12:00,5000
133,대전,2023-09-10 13:00,5000
133,대전,2023-09-10 14:00,5000
133,대전,2023-09-10 15:00,5000
133,대전,2023-09-10 16:00,5000
133,대전,2023-09-10 17:00,5000
133,대전,2023-09-10 18:00,5000
133,대전,2023-09-10 19:00,5000
133,대전,2023-09-10 20:00,5000
133,대전,2023-09-10 21:00,4475
133,대전,2023-09-10 22:00,2978
133,대전,2023-09-10 23:00,2837
133,대전,2023-09-11 00:00,2614
133,대전,2023-09-11 01:00,2469
133,대전,2023-09-11 02:00,2266
133,대전,2023-09-11 03:00,2436
133,대전,2023-09-11 04:00,2278
133,대전,2023-09-11 05:00,2260
133,대전,2023-09-11 06:00,2226
133,대전,2023-09-11 07:00,2120
133,대전,2023-09-11 08:00,1732
133,대전,2023-09-11 09:00,2303
133,대전,2023-09-11 10:00,3157
133,대전,2023-09-11 11:00,2910
133,대전,2023-09-11 12:00,3221
133,대전,2023-09-11 13:00,4555
133,대전,2023-09-11 14:00,4928
133,대전,2023-09-11 15:00,5000
133,대전,2023-09-11 16:00,5000
133,대전,2023-09-11 17:00,5000
133,대전,2023-09-11 18:00,4855
133,대전,2023-09-11 19:00,5000
133,대전,2023-09-11 20:00,4714
133,대전,2023-09-11 21:00,4853
133,대전,2023-09-11 22:00,4044
133,대전,2023-09-11 23:00,3603
133,대전,2023-09-12 00:00,3567
133,대전,2023-09-12 01:00,3794
133,대전,2023-09-12 02:00,3524
133,대전,2023-09-12 03:00,3315
133,대전,2023-09-12 04:00,3586
133,대전,2023-09-12 05:00,3427
133,대전,2023-09-12 06:00,3275
133,대전,2023-09-12 07:00,2990
133,대전,2023-09-12 08:00,1808
133,대전,2023-09-12 09:00,2103
133,대전,2023-09-12 10:00,1856
133,대전,2023-09-12 11:00,3198
133,대전,2023-09-12 12:00,3841
133,대전,2023-09-12 13:00,3950
133,대전,2023-09-12 14:00,4482
133,대전,2023-09-12 15:00,4733
133,대전,2023-09-12 16:00,4603
133,대전,2023-09-12 17:00,5000
133,대전,2023-09-12 18:00,5000
133,대전,2023-09-12 19:00,4880
133,대전,2023-09-12 20:00,4083
133,대전,2023-09-12 21:00,3776
133,대전,2023-09-12 22:00,3561
133,대전,2023-09-12 23:00,3489
133,대전,2023-09-13 00:00,3415
133,대전,2023-09-13 01:00,3017
133,대전,2023-09-13 02:00,3211
133,대전,2023-09-13 03:00,2406
133,대전,2023-09-13 04:00,2559
133,대전,2023-09-13 05:00,2103
133,대전,2023-09-13 06:00,516
133,대전,2023-09-13 07:00,283
133,대전,2023-09-13 08:00,377
133,대전,2023-09-13 09:00,547
133,대전,2023-09-13 10:00,1085
133,대전,2023-09-13 11:00,1548
133,대전,2023-09-13 12:00,629
133,대전,2023-09-13 13:00,381
133,대전,2023-09-13 14:00,485
133,대전,2023-09-13 15:00,722
133,대전,2023-09-13 16:00,592
133,대전,2023-09-13 17:00,252
133,대전,2023-09-13 18:00,368
133,대전,2023-09-13 19:00,430
133,대전,2023-09-13 20:00,924
133,대전,2023-09-13 21:00,410
133,대전,2023-09-13 22:00,512
133,대전,2023-09-13 23:00,984
133,대전,2023-09-14 00:00,804
133,대전,2023-09-14 01:00,746
133,대전,2023-09-14 02:00,839
133,대전,2023-09-14 03:00,661
133,대전,2023-09-14 04:00,571
133,대전,2023-09-14 05:00,392
133,대전,2023-09-14 06:00,839
133,대전,2023-09-14 07:00,908
133,대전,2023-09-14 08:00,934
133,대전,2023-09-14 09:00,1856
133,대전,2023-09-14 10:00,2976
133,대전,2023-09-14 11:00,3782
133,대전,2023-09-14 12:00,4052
133,대전,2023-09-14 13:00,5000
133,대전,2023-09-14 14:00,5000
133,대전,2023-09-14 15:00,5000
133,대전,2023-09-14 16:00,5000
133,대전,2023-09-14 17:00,5000
133,대전,2023-09-14 18:00,5000
133,대전,2023-09-14 19:00,4477
133,대전,2023-09-14 20:00,5000
133,대전,2023-09-14 21:00,5000
133,대전,2023-09-14 22:00,1960
133,대전,2023-09-14 23:00,284
133,대전,2023-09-15 00:00,2022
133,대전,2023-09-15 01:00,1504
133,대전,2023-09-15 02:00,2410
133,대전,2023-09-15 03:00,1509
133,대전,2023-09-15 04:00,1016
133,대전,2023-09-15 05:00,592
133,대전,2023-09-15 06:00,2226
133,대전,2023-09-15 07:00,2239
133,대전,2023-09-15 08:00,1411
133,대전,2023-09-15 09:00,288
133,대전,2023-09-15 10:00,2174
133,대전,2023-09-15 11:00,1852
133,대전,2023-09-15 12:00,1113
133,대전,2023-09-15 13:00,4925
133,대전,2023-09-15 14:00,5000
133,대전,2023-09-15 15:00,5000
133,대전,2023-09-15 16:00,5000
133,대전,2023-09-15 17:00,4958
133,대전,2023-09-15 18:00,2302
133,대전,2023-09-15 19:00,3392
133,대전,2023-09-15 20:00,5000
133,대전,2023-09-15 21:00,2021
133,대전,2023-09-15 22:00,826
133,대전,2023-09-15 23:00,2146
133,대전,2023-09-16 00:00,2769
133,대전,2023-09-16 01:00,1458
133,대전,2023-09-16 02:00,1520
133,대전,2023-09-16 03:00,1233
133,대전,2023-09-16 04:00,738
133,대전,2023-09-16 05:00,714
133,대전,2023-09-16 06:00,1125
133,대전,2023-09-16 07:00,315
133,대전,2023-09-16 08:00,219
133,대전,2023-09-16 09:00,105
133,대전,2023-09-16 10:00,5000
133,대전,2023-09-16 11:00,5000
133,대전,2023-09-16 12:00,5000
133,대전,2023-09-16 13:00,5000
133,대전,2023-09-16 14:00,5000
133,대전,2023-09-16 15:00,1033
133,대전,2023-09-16 16:00,72
133,대전,2023-09-16 17:00,254
133,대전,2023-09-16 18:00,3030
133,대전,2023-09-16 19:00,3463
133,대전,2023-09-16 20:00,4648
133,대전,2023-09-16 21:00,1924
133,대전,2023-09-16 22:00,1200
133,대전,2023-09-16 23:00,1088
133,대전,2023-09-17 00:00,1145
133,대전,2023-09-17 01:00,1862
133,대전,2023-09-17 02:00,1320
133,대전,2023-09-17 03:00,351
133,대전,2023-09-17 04:00,1586
133,대전,2023-09-17 05:00,1045
133,대전,2023-09-17 06:00,912
133,대전,2023-09-17 07:00,1254
133,대전,2023-09-17 08:00,1982
133,대전,2023-09-17 09:00,1794
133,대전,2023-09-17 10:00,5000
133,대전,2023-09-17 11:00,5000
133,대전,2023-09-17 12:00,5000
133,대전,2023-09-17 13:00,5000
133,대전,2023-09-17 14:00,5000
133,대전,2023-09-17 15:00,5000
133,대전,2023-09-17 16:00,5000
133,대전,2023-09-17 17:00,5000
133,대전,2023-09-17 18:00,5000
133,대전,2023-09-17 19:00,4604
133,대전,2023-09-17 20:00,5000
133,대전,2023-09-17 21:00,5000
133,대전,2023-09-17 22:00,4716
133,대전,2023-09-17 23:00,4772
133,대전,2023-09-18 00:00,4231
133,대전,2023-09-18 01:00,1599
133,대전,2023-09-18 02:00,2022
133,대전,2023-09-18 03:00,1003
133,대전,2023-09-18 04:00,736
133,대전,2023-09-18 05:00,864
133,대전,2023-09-18 06:00,904
133,대전,2023-09-18 07:00,608
133,대전,2023-09-18 08:00,1841
133,대전,2023-09-18 09:00,2925
133,대전,2023-09-18 10:00,5000
133,대전,2023-09-18 11:00,5000
133,대전,2023-09-18 12:00,5000
133,대전,2023-09-18 13:00,5000
133,대전,2023-09-18 14:00,3727
133,대전,2023-09-18 15:00,4769
133,대전,2023-09-18 16:00,5000
133,대전,2023-09-18 17:00,4923
133,대전,2023-09-18 18:00,4664
133,대전,2023-09-18 19:00,5000
133,대전,2023-09-18 20:00,5000
133,대전,2023-09-18 21:00,4778
133,대전,2023-09-18 22:00,5000
133,대전,2023-09-18 23:00,5000
133,대전,2023-09-19 00:00,1709
133,대전,2023-09-19 01:00,2717
133,대전,2023-09-19 02:00,1625
133,대전,2023-09-19 03:00,1772
133,대전,2023-09-19 04:00,1249
133,대전,2023-09-19 05:00,1613
133,대전,2023-09-19 06:00,1021
133,대전,2023-09-19 07:00,1855
133,대전,2023-09-19 08:00,2266
133,대전,2023-09-19 09:00,2313
133,대전,2023-09-19 10:00,4440
133,대전,2023-09-19 11:00,5000
133,대전,2023-09-19 12:00,5000
133,대전,2023-09-19 13:00,4908
133,대전,2023-09-19 14:00,4819
133,대전,2023-09-19 15:00,3498
133,대전,2023-09-19 16:00,3225
133,대전,2023-09-19 17:00,2933
133,대전,2023-09-19 18:00,2446
133,대전,2023-09-19 19:00,2501
133,대전,2023-09-19 20:00,2013
133,대전,2023-09-19 21:00,1569
133,대전,2023-09-19 22:00,1587
133,대전,2023-09-19 23:00,1495
133,대전,2023-09-20 00:00,1255
133,대전,2023-09-20 01:00,706
133,대전,2023-09-20 02:00,539
133,대전,2023-09-20 03:00,445
133,대전,2023-09-20 04:00,419
133,대전,2023-09-20 05:00,395
133,대전,2023-09-20 06:00,296
133,대전,2023-09-20 07:00,264
133,대전,2023-09-20 08:00,225
133,대전,2023-09-20 09:00,564
133,대전,2023-09-20 10:00,817
133,대전,2023-09-20 11:00,518
133,대전,2023-09-20 12:00,196
133,대전,2023-09-20 13:00,193
133,대전,2023-09-20 14:00,78
133,대전,2023-09-20 15:00,80
133,대전,2023-09-20 16:00,56
133,대전,2023-09-20 17:00,92
133,대전,2023-09-20 18:00,94
133,대전,2023-09-20 19:00,95
133,대전,2023-09-20 20:00,89
133,대전,2023-09-20 21:00,327
133,대전,2023-09-20 22:00,1029
133,대전,2023-09-20 23:00,526
133,대전,2023-09-21 00:00,2994
133,대전,2023-09-21 01:00,2304
133,대전,2023-09-21 02:00,542
133,대전,2023-09-21 03:00,635
133,대전,2023-09-21 04:00,277
133,대전,2023-09-21 05:00,344
133,대전,2023-09-21 06:00,848
133,대전,2023-09-21 07:00,662
133,대전,2023-09-21 08:00,5000
133,대전,2023-09-21 09:00,4437
133,대전,2023-09-21 10:00,5000
133,대전,2023-09-21 11:00,4998
133,대전,2023-09-21 12:00,5000
133,대전,2023-09-21 13:00,5000
133,대전,2023-09-21 14:00,5000
133,대전,2023-09-21 15:00,5000
133,대전,2023-09-21 16:00,5000
133,대전,2023-09-21 17:00,5000
133,대전,2023-09-21 18:00,5000
133,대전,2023-09-21 19:00,4992
133,대전,2023-09-21 20:00,5000
133,대전,2023-09-21 21:00,4985
133,대전,2023-09-21 22:00,4075
133,대전,2023-09-21 23:00,4693
133,대전,2023-09-22 00:00,2982
133,대전,2023-09-22 01:00,2114
133,대전,2023-09-22 02:00,2853
133,대전,2023-09-22 03:00,1937
133,대전,2023-09-22 04:00,1611
133,대전,2023-09-22 05:00,783
133,대전,2023-09-22 06:00,441
133,대전,2023-09-22 07:00,561
133,대전,2023-09-22 08:00,577
133,대전,2023-09-22 09:00,994
133,대전,2023-09-22 10:00,1296
133,대전,2023-09-22 11:00,2356
133,대전,2023-09-22 12:00,3740
133,대전,2023-09-22 13:00,2665
133,대전,2023-09-22 14:00,5000
133,대전,2023-09-22 15:00,5000
133,대전,2023-09-22 16:00,5000
133,대전,2023-09-22 17:00,5000
133,대전,2023-09-22 18:00,5000
133,대전,2023-09-22 19:00,5000
133,대전,2023-09-22 20:00,5000
133,대전,2023-09-22 21:00,4877
133,대전,2023-09-22 22:00,3989
133,대전,2023-09-22 23:00,4171
133,대전,2023-09-23 00:00,3487
133,대전,2023-09-23 01:00,2923
133,대전,2023-09-23 02:00,2513
133,대전,2023-09-23 03:00,2391
133,대전,2023-09-23 04:00,2178
133,대전,2023-09-23 05:00,1930
133,대전,2023-09-23 06:00,2045
133,대전,2023-09-23 07:00,2227
133,대전,2023-09-23 08:00,2490
133,대전,2023-09-23 09:00,2468
133,대전,2023-09-23 10:00,3301
133,대전,2023-09-23 11:00,4197
133,대전,2023-09-23 12:00,5000
133,대전,2023-09-23 13:00,4689
133,대전,2023-09-23 14:00,5000
133,대전,2023-09-23 15:00,5000
133,대전,2023-09-23 16:00,5000
133,대전,2023-09-23 17:00,5000
133,대전,2023-09-23 18:00,5000
133,대전,2023-09-23 19:00,5000
133,대전,2023-09-23 20:00,5000
133,대전,2023-09-23 21:00,5000
133,대전,2023-09-23 22:00,5000
133,대전,2023-09-23 23:00,5000
133,대전,2023-09-24 00:00,5000
133,대전,2023-09-24 01:00,5000
133,대전,2023-09-24 02:00,5000
133,대전,2023-09-24 03:00,5000
133,대전,2023-09-24 04:00,5000
133,대전,2023-09-24 05:00,5000
133,대전,2023-09-24 06:00,5000
133,대전,2023-09-24 07:00,5000
133,대전,2023-09-24 08:00,5000
133,대전,2023-09-24 09:00,5000
133,대전,2023-09-24 10:00,5000
133,대전,2023-09-24 11:00,5000
133,대전,2023-09-24 12:00,5000
133,대전,2023-09-24 13:00,5000
133,대전,2023-09-24 14:00,5000
133,대전,2023-09-24 15:00,5000
133,대전,2023-09-24 16:00,5000
133,대전,2023-09-24 17:00,5000
133,대전,2023-09-24 18:00,5000
133,대전,2023-09-24 19:00,5000
133,대전,2023-09-24 20:00,5000
133,대전,2023-09-24 21:00,5000
133,대전,2023-09-24 22:00,5000
133,대전,2023-09-24 23:00,5000
133,대전,2023-09-25 00:00,5000
133,대전,2023-09-25 01:00,5000
133,대전,2023-09-25 02:00,5000
133,대전,2023-09-25 03:00,5000
133,대전,2023-09-25 04:00,5000
133,대전,2023-09-25 05:00,5000
133,대전,2023-09-25 06:00,5000
133,대전,2023-09-25 07:00,5000
133,대전,2023-09-25 08:00,5000
133,대전,2023-09-25 09:00,4967
133,대전,2023-09-25 10:00,5000
133,대전,2023-09-25 11:00,5000
133,대전,2023-09-25 12:00,5000
133,대전,2023-09-25 13:00,5000
133,대전,2023-09-25 14:00,5000
133,대전,2023-09-25 15:00,5000
133,대전,2023-09-25 16:00,5000
133,대전,2023-09-25 17:00,4263
133,대전,2023-09-25 18:00,4569
133,대전,2023-09-25 19:00,5000
133,대전,2023-09-25 20:00,3720
133,대전,2023-09-25 21:00,307
133,대전,2023-09-25 22:00,345
133,대전,2023-09-25 23:00,695
133,대전,2023-09-26 00:00,524
133,대전,2023-09-26 01:00,601
133,대전,2023-09-26 02:00,743
133,대전,2023-09-26 03:00,704
133,대전,2023-09-26 04:00,288
133,대전,2023-09-26 05:00,154
133,대전,2023-09-26 06:00,394
133,대전,2023-09-26 07:00,271
133,대전,2023-09-26 08:00,274
133,대전,2023-09-26 09:00,289
133,대전,2023-09-26 10:00,307
133,대전,2023-09-26 11:00,611
133,대전,2023-09-26 12:00,479
133,대전,2023-09-26 13:00,3554
133,대전,2023-09-26 14:00,1213
133,대전,2023-09-26 15:00,4145
133,대전,2023-09-26 16:00,4815
133,대전,2023-09-26 17:00,4895
133,대전,2023-09-26 18:00,750
133,대전,2023-09-26 19:00,1433
133,대전,2023-09-26 20:00,2039
133,대전,2023-09-26 21:00,3493
133,대전,2023-09-26 22:00,3851
133,대전,2023-09-26 23:00,4826
133,대전,2023-09-27 00:00,4951
133,대전,2023-09-27 01:00,4117
133,대전,2023-09-27 02:00,4795
133,대전,2023-09-27 03:00,649
133,대전,2023-09-27 04:00,3107
133,대전,2023-09-27 05:00,3652
133,대전,2023-09-27 06:00,550
133,대전,2023-09-27 07:00,382
133,대전,2023-09-27 08:00,686
133,대전,2023-09-27 09:00,478
133,대전,2023-09-27 10:00,1464
133,대전,2023-09-27 11:00,2623
133,대전,2023-09-27 12:00,3299
133,대전,2023-09-27 13:00,4872
133,대전,2023-09-27 14:00,4164
133,대전,2023-09-27 15:00,4635
133,대전,2023-09-27 16:00,5000
133,대전,2023-09-27 17:00,5000
133,대전,2023-09-27 18:00,5000
133,대전,2023-09-27 19:00,5000
133,대전,2023-09-27 20:00,4743
133,대전,2023-09-27 21:00,4285
133,대전,2023-09-27 22:00,4693
133,대전,2023-09-27 23:00,2584
133,대전,2023-09-28 00:00,3219
133,대전,2023-09-28 01:00,3074
133,대전,2023-09-28 02:00,2612
133,대전,2023-09-28 03:00,1709
133,대전,2023-09-28 04:00,1890
133,대전,2023-09-28 05:00,1795
133,대전,2023-09-28 06:00,1304
133,대전,2023-09-28 07:00,1901
133,대전,2023-09-28 08:00,2105
133,대전,2023-09-28 09:00,2473
133,대전,2023-09-28 10:00,2266
133,대전,2023-09-28 11:00,2716
133,대전,2023-09-28 12:00,2602
133,대전,2023-09-28 13:00,2722
133,대전,2023-09-28 14:00,2605
133,대전,2023-09-28 15:00,2783
133,대전,2023-09-28 16:00,2812
133,대전,2023-09-28 17:00,2886
133,대전,2023-09-28 18:00,2417
